2890,-236,9.61e-01,1.95e-01,-198,245
2900,-236,9.61e-01,1.16e-01,-198,245
2910,-236,9.61e-01,9.94e-02,-198,245
2920,-236,9.61e-01,3.44e-01,-198,245
2930,-108,9.61e-01,4.57e-02,-198,245
2940,-151,9.61e-01,8.25e-02,-197,245
2950,-236,9.60e-01,3.50e-01,-197,245
2960,-236,9.60e-01,1.33e-01,-197,245
2970,-236,9.60e-01,1.38e-01,-197,245
2980,-236,9.60e-01,8.03e-02,-196,245
2990,-236,9.60e-01,3.07e-02,-196,245
3000,-236,9.60e-01,7.63e-02,-196,245
3010,-236,9.60e-01,4.61e-02,-196,245
3020,-236,9.60e-01,1.99e-02,-196,245
3030,-236,9.60e-01,3.76e-01,-196,245
3040,-236,9.60e-01,7.98e-02,-195,245
3050,-236,9.59e-01,2.13e-01,-195,245
3060,-236,9.59e-01,1.94e-01,-195,245
3070,-236,9.59e-01,1.96e-01,-195,245
3080,-236,9.59e-01,3.73e-01,-194,245
3090,-236,9.59e-01,1.21e-01,-194,245
3100,-236,9.59e-01,1.61e-01,-194,245
3110,-236,9.59e-01,2.61e-01,-194,245
3120,-236,9.59e-01,1.01e-01,-194,245
3130,-236,9.59e-01,3.31e-02,-194,245
3140,-236,9.59e-01,5.04e-02,-194,245
3150,166,9.58e-01,1.36e-01,-193,245
3160,-236,9.58e-01,6.78e-02,-193,245
3170,-236,9.58e-01,1.41e-01,-193,245
3180,-236,9.58e-01,6.23e-01,-193,245
3190,-236,9.58e-01,1.32e-01,-193,245
3200,-236,9.58e-01,5.10e-01,-193,245
3210,-236,9.58e-01,5.25e-01,-193,245
3220,-236,9.58e-01,4.61e-01,-193,245
3230,-236,9.58e-01,2.23e-01,-193,245
3240,-236,9.58e-01,2.47e-01,-193,245
3250,-236,9.57e-01,8.84e-02,-193,245
3260,1054,9.57e-01,3.80e-01,-190,1054
3270,181,9.57e-01,6.73e-02,-189,1054
3280,159,9.57e-01,1.02e-01,-189,1054
3290,-236,9.57e-01,2.23e-01,-189,1054
3300,-259,9.57e-01,9.36e-01,-189,1054
3310,-242,9.57e-01,5.86e-01,-188,1054
3320,-256,9.57e-01,8.53e-01,-188,1054
3330,-236,9.57e-01,4.60e-01,-188,1054
3340,-236,9.57e-01,2.97e-01,-188,1054
3350,-236,9.56e-01,6.32e-01,-188,1054
3360,-236,9.56e-01,1.03e+00,-188,1054
3370,-236,9.56e-01,2.20e-01,-188,1054
3380,-236,9.56e-01,4.80e-01,-188,1054
3390,-236,9.56e-01,1.21e-01,-188,1054
3400,167,9.56e-01,4.71e-01,-187,1054
3410,-236,9.56e-01,2.30e-01,-187,1054
3420,-236,9.56e-01,8.38e+00,-187,1054
3430,-236,9.56e-01,2.45e-01,-187,1054
3440,-236,9.56e-01,4.87e-01,-187,1054
3450,-236,9.55e-01,2.84e-01,-187,1054
3460,-114,9.55e-01,2.25e-01,-186,1054
3470,-236,9.55e-01,1.68e+00,-186,1054
3480,-236,9.55e-01,5.21e-01,-186,1054
3490,-236,9.55e-01,1.54e-01,-186,1054
3500,-236,9.55e-01,6.32e-01,-185,1054
3510,-236,9.55e-01,3.01e-01,-185,1054
3520,-236,9.55e-01,1.39e-01,-185,1054
3530,-236,9.55e-01,4.05e-01,-185,1054
3540,-236,9.55e-01,1.06e-01,-185,1054
3550,-236,9.54e-01,3.94e-01,-185,1054
3560,-236,9.54e-01,5.52e-01,-185,1054
3570,-236,9.54e-01,3.57e-01,-185,1054
3580,-236,9.54e-01,4.71e-01,-185,1054
3590,-236,9.54e-01,1.01e-01,-185,1054
3600,-236,9.54e-01,1.45e-01,-185,1054
3610,-236,9.54e-01,1.55e-01,-185,1054
3620,-236,9.54e-01,1.36e-01,-185,1054
3630,-236,9.54e-01,9.31e-02,-184,1054
3640,-236,9.54e-01,9.79e-02,-184,1054
3650,260,9.53e-01,4.26e-01,-184,1054
3660,225,9.53e-01,3.37e-01,-183,1054
3670,-236,9.53e-01,2.76e-01,-182,1054
3680,-236,9.53e-01,1.99e-01,-182,1054
3690,-236,9.53e-01,1.66e-01,-182,1054
3700,-236,9.53e-01,2.29e-01,-182,1054
3710,-236,9.53e-01,1.20e-01,-182,1054
3720,-236,9.53e-01,6.00e-01,-182,1054
3730,-236,9.53e-01,3.37e-01,-181,1054
3740,-236,9.53e-01,2.28e-01,-181,1054
3750,-236,9.52e-01,1.60e-01,-181,1054
3760,-236,9.52e-01,3.86e-01,-181,1054
3770,-236,9.52e-01,1.97e-01,-180,1054
3780,-236,9.52e-01,3.51e-01,-180,1054
3790,-236,9.52e-01,2.18e-01,-180,1054
3800,-236,9.52e-01,6.84e-02,-180,1054
3810,-236,9.52e-01,1.51e-01,-180,1054
3820,-236,9.52e-01,7.15e-02,-180,1054
3830,-236,9.52e-01,1.23e-01,-180,1054
3840,-236,9.52e-01,2.58e-01,-180,1054
3850,-236,9.51e-01,2.11e-01,-178,1054
3860,-236,9.51e-01,3.28e-01,-178,1054
3870,-236,9.51e-01,3.51e-01,-178,1054
3880,-236,9.51e-01,5.08e-01,-178,1054
3890,-236,9.51e-01,8.00e-01,-178,1054
3900,-236,9.51e-01,6.68e-01,-178,1054
3910,-236,9.51e-01,9.29e-01,-178,1054
3920,221,9.51e-01,2.65e-01,-177,1054
3930,-236,9.51e-01,1.40e-01,-177,1054
3940,-236,9.51e-01,2.36e-01,-177,1054
3950,-236,9.50e-01,9.10e-02,-177,1054
3960,-236,9.50e-01,1.78e-01,-177,1054
3970,-236,9.50e-01,2.71e-01,-177,1054
3980,-236,9.50e-01,2.17e-01,-177,1054
3990,-236,9.50e-01,2.96e-01,-177,1054
4000,-236,9.50e-01,1.87e-01,-177,1054
4010,-236,9.50e-01,3.49e-01,-177,1054
4020,-28,9.50e-01,1.94e-01,-176,1054
4030,224,9.50e-01,3.34e-02,-175,1054
4040,-236,9.50e-01,1.02e-01,-172,1054
4050,-236,9.49e-01,5.45e-01,-172,1054
4060,-236,9.49e-01,1.52e-01,-172,1054
4070,-236,9.49e-01,2.61e-01,-172,1054
4080,125,9.49e-01,1.53e-01,-172,1054
4090,-236,9.49e-01,1.55e-01,-172,1054
4100,-236,9.49e-01,4.07e-01,-171,1054
4110,-236,9.49e-01,4.21e-01,-170,1054
4120,-236,9.49e-01,6.54e-01,-168,1054
4130,-236,9.49e-01,3.98e-01,-168,1054
4140,-236,9.49e-01,4.91e-01,-168,1054
4150,-236,9.48e-01,1.20e+00,-168,1054
4160,-236,9.48e-01,1.32e-01,-165,1054
4170,-236,9.48e-01,3.40e-01,-165,1054
4180,-236,9.48e-01,2.54e-01,-165,1054
4190,-236,9.48e-01,4.86e-01,-165,1054
4200,-236,9.48e-01,2.79e-01,-165,1054
4210,-236,9.48e-01,3.82e-01,-165,1054
4220,-236,9.48e-01,3.60e-01,-165,1054
4230,-236,9.48e-01,1.91e-01,-165,1054
4240,-236,9.48e-01,4.99e-01,-165,1054
4250,-236,9.47e-01,1.83e-01,-164,1054
4260,-236,9.47e-01,6.78e-01,-164,1054
4270,-236,9.47e-01,3.18e-01,-163,1054
4280,-236,9.47e-01,2.92e-01,-163,1054
4290,-236,9.47e-01,1.88e-01,-163,1054
4300,-236,9.47e-01,5.10e-01,-163,1054
4310,-236,9.47e-01,2.11e-01,-160,1054
4320,-236,9.47e-01,2.51e-01,-160,1054
4330,-236,9.47e-01,2.31e-01,-160,1054
4340,-236,9.47e-01,1.69e-01,-160,1054
4350,-236,9.46e-01,1.85e-01,-160,1054
4360,-236,9.46e-01,3.10e-01,-160,1054
4370,-236,9.46e-01,3.37e-01,-160,1054
4380,-236,9.46e-01,5.61e-01,-159,1054
4390,-236,9.46e-01,7.35e-01,-158,1054
4400,-236,9.46e-01,4.18e-01,-158,1054
4410,-236,9.46e-01,1.84e-01,-157,1054
4420,-236,9.46e-01,5.25e-02,-157,1054
4430,-236,9.46e-01,3.48e-01,-157,1054
4440,-236,9.46e-01,2.21e-01,-157,1054
4450,-236,9.45e-01,7.95e-01,-157,1054
4460,-236,9.45e-01,1.17e-01,-157,1054
4470,298,9.45e-01,1.29e-01,-156,1054
4480,-236,9.45e-01,5.03e-01,-156,1054
4490,-236,9.45e-01,1.57e-01,-156,1054
4500,-236,9.45e-01,1.12e-01,-156,1054
4510,-236,9.45e-01,2.62e-01,-156,1054
4520,-236,9.45e-01,2.69e-01,-156,1054
4530,-236,9.45e-01,1.53e-01,-156,1054
4540,-236,9.45e-01,1.24e-01,-156,1054
4550,-236,9.44e-01,4.42e-01,-156,1054
4560,-236,9.44e-01,2.17e-01,-156,1054
4570,-236,9.44e-01,1.24e-01,-156,1054
4580,-236,9.44e-01,3.07e-01,-156,1054
4590,-236,9.44e-01,2.29e-01,-156,1054
4600,-236,9.44e-01,2.06e-01,-156,1054
4610,287,9.44e-01,3.29e-01,-155,1054
4620,-236,9.44e-01,1.14e+00,-155,1054
4630,-236,9.44e-01,7.66e-01,-155,1054
4640,-236,9.44e-01,2.52e-01,-155,1054
4650,-236,9.43e-01,3.81e-01,-152,1054
4660,-236,9.43e-01,8.09e-01,-152,1054
4670,-236,9.43e-01,1.35e+00,-152,1054
4680,-236,9.43e-01,2.86e-01,-152,1054
4690,-236,9.43e-01,2.20e-01,-152,1054
4700,57,9.43e-01,4.73e-01,-152,1054
4710,-236,9.43e-01,3.12e-01,-152,1054
4720,-236,9.43e-01,2.57e-01,-152,1054
4730,-236,9.43e-01,3.65e-01,-152,1054
4740,-236,9.43e-01,4.03e-01,-152,1054
4750,262,9.42e-01,1.54e-01,-151,1054
4760,-236,9.42e-01,1.47e-01,-151,1054
4770,311,9.42e-01,1.13e+00,-150,1054
4780,308,9.42e-01,1.24e+00,-150,1054
4790,284,9.42e-01,3.03e-01,-147,1054
4800,-236,9.42e-01,1.20e+00,-147,1054
4810,-236,9.42e-01,3.64e-01,-147,1054
4820,-236,9.42e-01,4.97e-01,-147,1054
4830,-236,9.42e-01,3.74e-01,-145,1054
4840,-236,9.42e-01,5.79e-01,-145,1054
4850,240,9.41e-01,6.98e-01,-144,1054
4860,-236,9.41e-01,2.07e-01,-144,1054
4870,-236,9.41e-01,7.09e-01,-143,1054
4880,204,9.41e-01,4.64e-01,-141,1054
4890,-236,9.41e-01,8.50e-01,-141,1054
4900,-236,9.41e-01,4.23e-01,-141,1054
4910,-236,9.41e-01,5.52e-01,-141,1054
4920,283,9.41e-01,7.91e-01,-139,1054
4930,-236,9.41e-01,1.26e-01,-139,1054
4940,-236,9.41e-01,5.08e-01,-139,1054
4950,-236,9.40e-01,5.17e-01,-139,1054
4960,-236,9.40e-01,2.84e-01,-139,1054
4970,-236,9.40e-01,6.06e-01,-139,1054
4980,-236,9.40e-01,1.18e+00,-139,1054
4990,-236,9.40e-01,5.88e-01,-139,1054
5000,-236,9.40e-01,7.22e-01,-139,1054
5010,-236,9.40e-01,6.46e-01,-139,1054
5020,-236,9.40e-01,4.27e-01,-138,1054
5030,-236,9.40e-01,3.55e-01,-138,1054
5040,-88,9.40e-01,4.48e-01,-138,1054
5050,-236,9.39e-01,6.20e-01,-138,1054
5060,-236,9.39e-01,1.60e-01,-135,1054
5070,-236,9.39e-01,3.82e-01,-135,1054
5080,-236,9.39e-01,9.00e-01,-135,1054
5090,-236,9.39e-01,7.77e-01,-133,1054
5100,-236,9.39e-01,1.70e-01,-133,1054
5110,-236,9.39e-01,3.69e-01,-131,1054
5120,-236,9.39e-01,2.96e-01,-130,1054
5130,-11,9.39e-01,1.98e-01,-128,1054
5140,-68,9.39e-01,7.94e-01,-128,1054
5150,-236,9.38e-01,5.32e-01,-127,1054
5160,-236,9.38e-01,2.54e-01,-127,1054
5170,-236,9.38e-01,7.31e-01,-125,1054
5180,-236,9.38e-01,8.44e-01,-125,1054
5190,-236,9.38e-01,2.82e-01,-125,1054
5200,-236,9.38e-01,1.32e+00,-124,1054
5210,-236,9.38e-01,6.57e-01,-124,1054
5220,-236,9.38e-01,9.72e-01,-124,1054
5230,284,9.38e-01,3.96e-01,-123,1054
5240,-236,9.38e-01,3.67e-01,-121,1054
5250,-236,9.37e-01,3.51e-01,-121,1054
5260,-236,9.37e-01,7.95e-01,-121,1054
5270,-55,9.37e-01,2.74e-01,-119,1054
5280,-236,9.37e-01,1.76e-01,-119,1054
5290,311,9.37e-01,2.65e-01,-118,1054
5300,309,9.37e-01,2.97e-01,-116,1054
5310,409,9.37e-01,5.02e-01,-116,1054
5320,-236,9.37e-01,6.08e-01,-115,1054
5330,-236,9.37e-01,1.97e+00,-115,1054
5340,-236,9.37e-01,5.10e-01,-115,1054
5350,-236,9.36e-01,7.48e-01,-115,1054
5360,-236,9.36e-01,8.09e-01,-115,1054
5370,-1,9.36e-01,8.88e-01,-114,1054
5380,-236,9.36e-01,3.71e-01,-114,1054
5390,-236,9.36e-01,5.67e-01,-114,1054
5400,-236,9.36e-01,2.07e+00,-114,1054
5410,-236,9.36e-01,1.84e+00,-114,1054
5420,-236,9.36e-01,1.82e+00,-114,1054
5430,-236,9.36e-01,1.16e+00,-114,1054
5440,-236,9.36e-01,3.49e-01,-114,1054
5450,-236,9.35e-01,4.30e-01,-114,1054
5460,-236,9.35e-01,5.54e-01,-114,1054
5470,-236,9.35e-01,1.74e+00,-111,1054
5480,-236,9.35e-01,1.83e+00,-111,1054
5490,-236,9.35e-01,1.03e+00,-111,1054
5500,-236,9.35e-01,8.01e-01,-111,1054
5510,-236,9.35e-01,6.60e-01,-111,1054
5520,-236,9.35e-01,6.02e-01,-111,1054
5530,-236,9.35e-01,4.87e-01,-111,1054
5540,-236,9.35e-01,1.20e+00,-111,1054
