Date,Timestamp,Open,High,Low,Close,Volume
20170414,20:45:00,115.268,115.301,115.265,115.27,232.289999842644
20170414,20:50:00,115.27,115.298,115.264,115.298,267.289999723434
20170414,20:55:00,115.293,115.298,115.189,115.268,129.069999992847
20170416,21:00:00,115.523,115.524,115.448,115.449,25.0800000429153
20170416,21:05:00,115.449,115.449,115.399,115.428,90.770000398159
20170416,21:10:00,115.428,115.445,115.387,115.444,221.97000002861
20170416,21:15:00,115.442,115.445,115.399,115.399,221.19000017643
20170416,21:20:00,115.395,115.405,115.349,115.349,147.759999990463
20170416,21:25:00,115.35,115.385,115.315,115.319,175.619999885559
20170416,21:30:00,115.322,115.35,115.236,115.278,226.620000004768
20170416,21:35:00,115.278,115.429,115.22,115.248,418.83999979496
20170416,21:40:00,115.249,115.344,115.247,115.317,247.47000002861
20170416,21:45:00,115.317,115.33,115.311,115.328,60
20170416,21:50:00,115.328,115.35,115.314,115.314,147
20170416,21:55:00,115.313,115.337,115.299,115.332,81.9400000572205
20170416,22:00:00,115.331,115.421,115.331,115.396,954.900000751019
20170416,22:05:00,115.396,115.41,115.357,115.374,1873.39999473095
20170416,22:10:00,115.374,115.377,115.275,115.296,1094.04000544548
20170416,22:15:00,115.291,115.32,115.264,115.269,838.339998960495
20170416,22:20:00,115.272,115.296,115.265,115.274,508.449995040894
20170416,22:25:00,115.273,115.3,115.257,115.285,545.439996480942
20170416,22:30:00,115.28,115.298,115.221,115.226,1018.97999894619
20170416,22:35:00,115.226,115.25,115.22,115.242,945.969997644424
20170416,22:40:00,115.241,115.261,115.176,115.192,616.729998826981
20170416,22:45:00,115.191,115.224,115.183,115.208,583.809999704361
20170416,22:50:00,115.209,115.211,115.164,115.173,809.880001306534
20170416,22:55:00,115.174,115.181,115.164,115.169,469.729997158051
20170416,23:00:00,115.17,115.204,115.102,115.124,821.06999707222
20170416,23:05:00,115.127,115.146,115.127,115.144,354.289998531342
20170416,23:10:00,115.143,115.165,115.105,115.144,647.469995737076
20170416,23:15:00,115.141,115.142,115.105,115.132,500.529995799065
20170416,23:20:00,115.131,115.137,115.075,115.089,589.439989924431
20170416,23:25:00,115.091,115.098,115.05,115.051,543.119995594025
20170416,23:30:00,115.05,115.051,114.924,114.964,1092.84999394417
20170416,23:35:00,114.964,115.011,114.935,114.981,697.629998326302
20170416,23:40:00,114.982,114.997,114.942,114.952,556.569998979568
20170416,23:45:00,114.953,114.972,114.858,114.876,813.829996824265
20170416,23:50:00,114.877,114.889,114.852,114.875,617.969998121262
20170416,23:55:00,114.877,114.936,114.875,114.913,582.169998526573
20170417,00:00:00,114.915,115.021,114.893,114.986,1008.35999858379
20170417,00:05:00,114.984,115.002,114.933,114.946,623.149997234344
20170417,00:10:00,114.949,114.967,114.94,114.941,524.939997434616
20170417,00:15:00,114.941,114.998,114.94,114.987,501.95999777317
20170417,00:20:00,114.987,115.082,114.972,115.071,698.239995241165
20170417,00:25:00,115.072,115.102,115.063,115.085,743.669998288155
20170417,00:30:00,115.085,115.111,115.079,115.088,773.679991006851
20170417,00:35:00,115.09,115.09,115.062,115.07,775.449994683266
20170417,00:40:00,115.07,115.071,114.987,114.997,845.439989209175
20170417,00:45:00,114.997,114.997,114.95,114.991,709.979995250702
20170417,00:50:00,114.991,115.029,114.968,114.98,975.909992098808
20170417,00:55:00,114.983,115.064,114.962,115.047,649.989997625351
20170417,01:00:00,115.045,115.089,115.045,115.082,757.439996957779
20170417,01:05:00,115.082,115.084,115.039,115.082,809.50999557972
20170417,01:10:00,115.082,115.086,115.016,115.033,684.899995207787
20170417,01:15:00,115.033,115.068,115.012,115.013,744.939994573593
20170417,01:20:00,115.012,115.02,114.973,114.994,762.449996113777
20170417,01:25:00,114.993,114.997,114.933,114.947,964.529996037483
20170417,01:30:00,114.947,114.962,114.904,114.916,672.129996776581
20170417,01:35:00,114.914,114.937,114.854,114.919,1040.11999475956
20170417,01:40:00,114.92,114.975,114.916,114.964,683.67999625206
20170417,01:45:00,114.965,114.97,114.95,114.96,649.399995207787
20170417,01:50:00,114.959,114.964,114.895,114.914,799.979997754097
20170417,01:55:00,114.915,114.918,114.902,114.915,562.759999632835
20170417,02:00:00,114.918,114.972,114.918,114.963,670.730000853539
20170417,02:05:00,114.963,114.972,114.884,114.925,1088.65999269485
20170417,02:10:00,114.925,114.927,114.888,114.908,998.819988012314
20170417,02:15:00,114.909,114.935,114.908,114.92,731.619989275932
20170417,02:20:00,114.92,114.951,114.915,114.939,585.919995188713
20170417,02:25:00,114.938,114.976,114.937,114.967,1037.81998980045
20170417,02:30:00,114.969,114.971,114.939,114.94,715.029996037483
20170417,02:35:00,114.939,114.951,114.912,114.923,607.739995360374
20170417,02:40:00,114.923,114.946,114.917,114.942,506.609998226166
20170417,02:45:00,114.944,114.949,114.924,114.939,451.459997057915
20170417,02:50:00,114.939,114.945,114.926,114.932,292.149999499321
20170417,02:55:00,114.933,114.963,114.933,114.958,219.429999947548
20170417,03:00:00,114.958,114.989,114.957,114.986,384.869998335838
20170417,03:05:00,114.985,115.002,114.978,114.985,680.909995555878
20170417,03:10:00,114.984,115,114.98,114.999,377.979997396469
20170417,03:15:00,114.999,115.005,114.99,114.998,500.359995603561
20170417,03:20:00,114.999,115.005,114.979,114.981,314.399997115135
20170417,03:25:00,114.98,114.98,114.963,114.967,487.729997634888
20170417,03:30:00,114.97,115.012,114.967,114.99,865.049996733665
20170417,03:35:00,114.99,115.002,114.983,115,403.66999733448
20170417,03:40:00,115,115.008,114.983,115.003,305.869997262955
20170417,03:45:00,115.003,115.05,114.998,115.04,564.869996547699
20170417,03:50:00,115.04,115.081,115.024,115.046,660.729993104935
20170417,03:55:00,115.045,115.053,115.003,115.004,432.679998993874
20170417,04:00:00,115.004,115.015,114.999,115.012,531.09999704361
20170417,04:05:00,115.011,115.054,115.007,115.035,508.749994158745
20170417,04:10:00,115.035,115.041,115.014,115.026,567.939993619919
20170417,04:15:00,115.025,115.053,115.018,115.02,464.979998230934
20170417,04:20:00,115.019,115.035,115.018,115.024,456.689997196198
20170417,04:25:00,115.024,115.043,115.024,115.037,362.999997735024
20170417,04:30:00,115.037,115.049,115.03,115.043,332.509996771812
20170417,04:35:00,115.044,115.045,115.014,115.021,474.039997458458
20170417,04:40:00,115.021,115.032,114.988,114.989,474.419995546341
20170417,04:45:00,114.989,115.015,114.989,115.001,619.609995722771
20170417,04:50:00,115.001,115.012,114.991,115.002,652.449994802475
20170417,04:55:00,115.002,115.018,114.969,114.97,625.209996819496
20170417,05:00:00,114.97,114.978,114.949,114.973,621.739992976189
20170417,05:05:00,114.973,114.976,114.956,114.968,367.029996871948
20170417,05:10:00,114.968,114.997,114.958,114.96,437.009996056557
20170417,05:15:00,114.96,114.981,114.96,114.981,476.869994878769
20170417,05:20:00,114.981,114.991,114.963,114.988,371.719999074936
20170417,05:25:00,114.987,115.016,114.987,115.014,342.449998497963
20170417,05:30:00,115.014,115.026,115.001,115.021,318.869996190071
20170417,05:35:00,115.022,115.03,115.006,115.026,374.099996089935
20170417,05:40:00,115.026,115.031,114.985,115.004,283.719998478889
20170417,05:45:00,115.005,115.067,115.005,115.051,685.729997873306
20170417,05:50:00,115.051,115.068,115.041,115.052,486.599995493889
20170417,05:55:00,115.052,115.063,115.03,115.031,655.579993605614
20170417,06:00:00,115.03,115.055,115.012,115.052,761.429992079735
20170417,06:05:00,115.05,115.057,115.029,115.049,617.839996337891
20170417,06:10:00,115.049,115.071,115.043,115.068,620.419995069504
20170417,06:15:00,115.07,115.135,115.064,115.135,807.759991526604
20170417,06:20:00,115.135,115.177,115.134,115.17,797.639992833138
20170417,06:25:00,115.173,115.178,115.132,115.149,640.429996490479
20170417,06:30:00,115.149,115.172,115.149,115.17,237.129999160767
20170417,06:35:00,115.17,115.182,115.149,115.15,461.019996404648
20170417,06:40:00,115.148,115.155,115.115,115.117,597.41999578476
20170417,06:45:00,115.116,115.132,115.11,115.132,615.269996404648
20170417,06:50:00,115.135,115.15,115.125,115.125,473.879997372627
20170417,06:55:00,115.129,115.131,115.106,115.106,398.549998164177
20170417,07:00:00,115.109,115.125,115.105,115.124,607.749997258186
20170417,07:05:00,115.123,115.132,115.108,115.109,304.300000429153
20170417,07:10:00,115.11,115.338,115.105,115.257,847.680001974106
20170417,07:15:00,115.257,115.298,115.25,115.273,538.819999933243
20170417,07:20:00,115.275,115.282,115.243,115.244,570.739997029305
20170417,07:25:00,115.244,115.252,115.196,115.216,550.909996747971
20170417,07:30:00,115.217,115.22,115.2,115.204,314.179998636246
20170417,07:35:00,115.204,115.217,115.198,115.215,404.299999594688
20170417,07:40:00,115.214,115.235,115.213,115.22,570.829999566078
20170417,07:45:00,115.22,115.238,115.213,115.215,383.030001521111
20170417,07:50:00,115.217,115.249,115.217,115.242,320.950000047684
20170417,07:55:00,115.242,115.251,115.226,115.231,419.839998483658
20170417,08:00:00,115.231,115.237,115.22,115.23,273.329998612404
20170417,08:05:00,115.23,115.237,115.214,115.221,223.149999856949
20170417,08:10:00,115.222,115.239,115.221,115.239,276.289999485016
20170417,08:15:00,115.239,115.267,115.239,115.257,276.800000190735
20170417,08:20:00,115.256,115.28,115.249,115.259,250.659999966621
20170417,08:25:00,115.259,115.268,115.149,115.207,495.150001049042
20170417,08:30:00,115.207,115.233,115.2,115.21,537.340001940727
20170417,08:35:00,115.208,115.221,115.14,115.151,776.890000224113
20170417,08:40:00,115.15,115.153,115.094,115.104,838.55999648571
20170417,08:45:00,115.103,115.115,115.088,115.113,357.689999222755
20170417,08:50:00,115.112,115.113,115.099,115.103,512.559997916222
20170417,08:55:00,115.104,115.111,115.098,115.108,312.600005030632
20170417,09:00:00,115.106,115.112,115.09,115.111,297.269999027252
20170417,09:05:00,115.11,115.115,115.096,115.102,259.400001049042
20170417,09:10:00,115.102,115.106,115.073,115.079,360.369997501373
20170417,09:15:00,115.079,115.098,115.046,115.05,394.910001277924
20170417,09:20:00,115.049,115.055,115.034,115.051,513.429997682571
20170417,09:25:00,115.05,115.057,114.983,114.997,467.230002522469
20170417,09:30:00,114.998,115.014,114.987,115.01,544.22999727726
20170417,09:35:00,115.01,115.035,115.007,115.034,388.089995980263
20170417,09:40:00,115.034,115.057,115.032,115.056,300.039996266365
20170417,09:45:00,115.057,115.087,115.055,115.083,367.469996571541
20170417,09:50:00,115.083,115.104,115.082,115.086,332.559998869896
20170417,09:55:00,115.085,115.087,115.074,115.075,150.439999938011
20170417,10:00:00,115.075,115.077,115.06,115.061,309.5
20170417,10:05:00,115.06,115.071,115.06,115.07,260.420001029968
20170417,10:10:00,115.07,115.093,115.066,115.093,188.839999675751
20170417,10:15:00,115.093,115.099,115.081,115.091,277.419998884201
20170417,10:20:00,115.093,115.106,115.077,115.084,156.350000500679
20170417,10:25:00,115.084,115.123,115.081,115.123,286.259999394417
20170417,10:30:00,115.125,115.135,115.119,115.121,424.219995260239
20170417,10:35:00,115.12,115.128,115.116,115.123,264.989997148514
20170417,10:40:00,115.123,115.139,115.111,115.139,234.8499969244
20170417,10:45:00,115.139,115.155,115.135,115.15,473.969995260239
20170417,10:50:00,115.151,115.174,115.126,115.174,405.789997696877
20170417,10:55:00,115.176,115.177,115.159,115.159,544.069998145103
20170417,11:00:00,115.158,115.175,115.154,115.172,396.39000082016
20170417,11:05:00,115.172,115.172,115.149,115.169,324.369998455048
20170417,11:10:00,115.17,115.215,115.169,115.21,396.359998583794
20170417,11:15:00,115.208,115.274,115.201,115.273,556.409995436668
20170417,11:20:00,115.272,115.28,115.244,115.266,510.310001134872
20170417,11:25:00,115.264,115.269,115.247,115.25,404.299998402596
20170417,11:30:00,115.25,115.277,115.237,115.261,394.539998531342
20170417,11:35:00,115.263,115.31,115.258,115.276,505.439997911453
20170417,11:40:00,115.277,115.342,115.277,115.332,573.539992570877
20170417,11:45:00,115.333,115.388,115.323,115.36,483.919996261597
20170417,11:50:00,115.36,115.403,115.355,115.403,564.529998064041
20170417,11:55:00,115.403,115.451,115.402,115.451,784.999997973442
20170417,12:00:00,115.449,115.474,115.433,115.472,795.559994101524
20170417,12:05:00,115.472,115.478,115.449,115.465,378.369997620583
20170417,12:10:00,115.467,115.47,115.401,115.412,620.449999570847
20170417,12:15:00,115.412,115.446,115.41,115.428,505.729997038841
20170417,12:20:00,115.431,115.497,115.421,115.484,1044.72999584675
20170417,12:25:00,115.483,115.494,115.462,115.462,773.309997439384
20170417,12:30:00,115.468,115.478,115.437,115.463,881.209995627403
20170417,12:35:00,115.464,115.579,115.451,115.566,950.759995222092
20170417,12:40:00,115.565,115.6,115.558,115.58,637.649997115135
20170417,12:45:00,115.58,115.668,115.566,115.666,1197.98999226093
20170417,12:50:00,115.666,115.666,115.607,115.613,1035.34999489784
20170417,12:55:00,115.616,115.625,115.592,115.592,852.379994153976
20170417,13:00:00,115.592,115.607,115.56,115.565,971.849996089935
20170417,13:05:00,115.566,115.57,115.537,115.542,615.829997301102
20170417,13:10:00,115.545,115.575,115.534,115.562,759.519995808601
20170417,13:15:00,115.565,115.571,115.553,115.565,542.529996871948
20170417,13:20:00,115.565,115.565,115.545,115.558,638.989997386932
20170417,13:25:00,115.557,115.56,115.514,115.541,896.329993963242
20170417,13:30:00,115.542,115.549,115.517,115.529,1223.1599957943
20170417,13:35:00,115.529,115.54,115.48,115.488,1212.89999496937
20170417,13:40:00,115.487,115.515,115.471,115.509,1164.01999545097
20170417,13:45:00,115.506,115.55,115.493,115.544,1271.54999530315
20170417,13:50:00,115.545,115.603,115.531,115.588,1044.75999462605
20170417,13:55:00,115.588,115.6,115.569,115.586,772.299996376038
20170417,14:00:00,115.587,115.662,115.579,115.662,1133.249994874
20170417,14:05:00,115.661,115.668,115.604,115.615,850.35999751091
20170417,14:10:00,115.614,115.62,115.572,115.597,867.939996600151
20170417,14:15:00,115.598,115.634,115.594,115.612,898.709995269775
20170417,14:20:00,115.61,115.622,115.583,115.594,900.529995203018
20170417,14:25:00,115.594,115.597,115.54,115.552,759.029997587204
20170417,14:30:00,115.554,115.582,115.523,115.569,697.729997038841
20170417,14:35:00,115.571,115.586,115.545,115.566,579.799997925758
20170417,14:40:00,115.564,115.569,115.522,115.541,729.409998416901
20170417,14:45:00,115.542,115.561,115.533,115.553,588.449999213219
20170417,14:50:00,115.552,115.575,115.533,115.569,498.889998674393
20170417,14:55:00,115.571,115.591,115.555,115.556,706.849997758865
20170417,15:00:00,115.561,115.595,115.542,115.576,1169.05999672413
20170417,15:05:00,115.576,115.622,115.565,115.614,938.36999630928
20170417,15:10:00,115.615,115.63,115.606,115.625,769.239994525909
20170417,15:15:00,115.626,115.635,115.594,115.605,968.369995236397
20170417,15:20:00,115.606,115.625,115.598,115.624,666.499996900558
20170417,15:25:00,115.625,115.662,115.625,115.656,929.519995450974
20170417,15:30:00,115.659,115.68,115.643,115.676,777.659996986389
20170417,15:35:00,115.676,115.695,115.674,115.68,402.259999155998
20170417,15:40:00,115.68,115.684,115.644,115.644,713.019997119904
20170417,15:45:00,115.644,115.653,115.623,115.625,825.309997200966
20170417,15:50:00,115.626,115.628,115.602,115.615,849.419995546341
20170417,15:55:00,115.615,115.64,115.607,115.611,664.629998445511
20170417,16:00:00,115.61,115.618,115.576,115.583,699.469998955727
20170417,16:05:00,115.582,115.591,115.575,115.576,405.009998440742
20170417,16:10:00,115.578,115.597,115.573,115.587,454.949999809265
20170417,16:15:00,115.586,115.605,115.573,115.593,480.400001168251
20170417,16:20:00,115.593,115.624,115.591,115.619,499.600001573563
20170417,16:25:00,115.62,115.62,115.599,115.6,370.57999920845
20170417,16:30:00,115.599,115.602,115.583,115.594,434.669999241829
20170417,16:35:00,115.594,115.6,115.578,115.591,630.07999587059
20170417,16:40:00,115.592,115.596,115.576,115.584,501.139994978905
20170417,16:45:00,115.584,115.614,115.58,115.606,633.719999074936
20170417,16:50:00,115.606,115.633,115.601,115.615,692.629994034767
20170417,16:55:00,115.615,115.625,115.596,115.615,586.249996423721
20170417,17:00:00,115.615,115.625,115.594,115.613,559.30999982357
20170417,17:05:00,115.613,115.619,115.599,115.6,369.070000290871
20170417,17:10:00,115.6,115.606,115.57,115.57,408.769998669624
20170417,17:15:00,115.569,115.585,115.555,115.568,550.479997158051
20170417,17:20:00,115.568,115.582,115.563,115.565,411.059997081757
20170417,17:25:00,115.565,115.581,115.557,115.579,403.260000109673
20170417,17:30:00,115.579,115.591,115.568,115.583,243.169999837875
20170417,17:35:00,115.583,115.601,115.575,115.601,302.499999642372
20170417,17:40:00,115.6,115.606,115.57,115.579,546.369997739792
20170417,17:45:00,115.579,115.594,115.576,115.591,300.579998254776
20170417,17:50:00,115.591,115.615,115.578,115.613,329.059998393059
20170417,17:55:00,115.613,115.634,115.613,115.628,303.259999513626
20170417,18:00:00,115.629,115.673,115.623,115.662,692.689999103546
20170417,18:05:00,115.662,115.668,115.631,115.657,447.919998526573
20170417,18:10:00,115.657,115.702,115.657,115.693,467.749996542931
20170417,18:15:00,115.695,115.771,115.695,115.71,852.039995074272
20170417,18:20:00,115.71,115.735,115.708,115.731,642.309991717339
20170417,18:25:00,115.73,115.739,115.711,115.711,540.609994769096
20170417,18:30:00,115.71,115.732,115.696,115.73,561.429991602898
20170417,18:35:00,115.732,115.757,115.728,115.733,992.959995269775
20170417,18:40:00,115.731,115.766,115.728,115.757,529.639996170998
20170417,18:45:00,115.755,115.782,115.744,115.745,683.449996590614
20170417,18:50:00,115.745,115.75,115.732,115.735,372.330000042915
20170417,18:55:00,115.736,115.787,115.736,115.771,691.159998059273
20170417,19:00:00,115.772,115.799,115.752,115.775,914.059995889664
20170417,19:05:00,115.773,115.792,115.761,115.789,647.149996399879
20170417,19:10:00,115.789,115.869,115.773,115.86,1167.5899951458
20170417,19:15:00,115.86,115.976,115.856,115.952,1476.25999188423
20170417,19:20:00,115.955,115.98,115.936,115.969,757.139997839928
20170417,19:25:00,115.969,116.017,115.95,116.013,977.219992876053
20170417,19:30:00,116.013,116.015,115.964,115.97,986.599994182587
20170417,19:35:00,115.969,115.975,115.94,115.949,771.839991688728
20170417,19:40:00,115.95,115.966,115.925,115.941,759.999991297722
20170417,19:45:00,115.94,115.957,115.916,115.956,951.149993658066
20170417,19:50:00,115.958,115.967,115.932,115.938,584.549996852875
20170417,19:55:00,115.938,115.949,115.898,115.901,875.779991865158
20170417,20:00:00,115.9,115.941,115.9,115.941,586.019994735718
20170417,20:05:00,115.94,115.97,115.929,115.969,657.959993243217
20170417,20:10:00,115.969,115.998,115.963,115.995,437.289997339249
20170417,20:15:00,115.995,116.014,115.987,115.989,329.689997553825
20170417,20:20:00,115.988,115.999,115.965,115.978,670.359991431236
20170417,20:25:00,115.978,116.03,115.977,116.006,527.639995098114
20170417,20:30:00,116.006,116.012,115.984,115.989,340.04999756813
20170417,20:35:00,115.989,115.989,115.966,115.975,208.619998335838
20170417,20:40:00,115.975,115.983,115.966,115.97,299.739997982979
20170417,20:45:00,115.969,115.969,115.931,115.945,430.119999527931
20170417,20:50:00,115.945,115.945,115.898,115.898,463.199995875359
20170417,20:55:00,115.9,115.912,115.889,115.891,412.329998612404
20170417,21:00:00,115.88,115.949,115.853,115.946,60.2799998521805
20170417,21:05:00,115.949,115.98,115.876,115.932,264.399998784065
20170417,21:10:00,115.931,116.091,115.921,116.089,433.250000357628
20170417,21:15:00,116.09,116.114,116.033,116.092,408.730000495911
20170417,21:20:00,116.092,116.095,116.037,116.058,385.079999685287
20170417,21:25:00,116.058,116.058,116.007,116.036,321.489998817444
20170417,21:30:00,116.033,116.07,116.007,116.035,286.82999753952
20170417,21:35:00,116.034,116.054,115.986,116.02,252.739997625351
20170417,21:40:00,116.019,116.09,116.016,116.089,334.60999917984
20170417,21:45:00,116.09,116.092,116.041,116.071,257.899998426437
20170417,21:50:00,116.075,116.098,116.04,116.052,419.609996795654
20170417,21:55:00,116.051,116.097,116.02,116.04,543.169995486736
20170417,22:00:00,116.045,116.052,115.954,115.962,675.309998869896
20170417,22:05:00,115.967,115.981,115.958,115.961,319.999999046326
20170417,22:10:00,115.961,115.965,115.937,115.937,448.499997258186
20170417,22:15:00,115.939,115.968,115.926,115.948,592.24999833107
20170417,22:20:00,115.948,115.965,115.945,115.954,212.469999909401
20170417,22:25:00,115.954,115.978,115.953,115.971,306.269996881485
20170417,22:30:00,115.972,115.998,115.969,115.987,469.639997243881
20170417,22:35:00,115.987,115.989,115.968,115.978,393.339994311333
20170417,22:40:00,115.98,116.032,115.98,116.003,463.059999585152
20170417,22:45:00,116.005,116.009,115.987,115.997,313.57999932766
20170417,22:50:00,115.997,116.062,115.994,116.049,403.859999537468
20170417,22:55:00,116.051,116.068,116.026,116.028,468.999999523163
20170417,23:00:00,116.026,116.034,115.98,115.984,355.339998960495
20170417,23:05:00,115.983,116.029,115.983,115.995,423.149998903275
20170417,23:10:00,115.995,116.008,115.989,115.989,198.779998660088
20170417,23:15:00,115.988,116.01,115.985,115.992,174.809999108315
20170417,23:20:00,115.992,116.059,115.992,116.032,299.599998831749
20170417,23:25:00,116.032,116.053,116.03,116.043,404.859998226166
20170417,23:30:00,116.042,116.134,116.031,116.107,582.15999853611
20170417,23:35:00,116.106,116.139,116.09,116.132,713.949991941452
20170417,23:40:00,116.132,116.175,116.127,116.17,747.45999288559
20170417,23:45:00,116.169,116.18,116.154,116.155,653.569996356964
20170417,23:50:00,116.159,116.174,116.151,116.153,503.299993395805
20170417,23:55:00,116.153,116.156,116.136,116.15,950.669984340668
20170418,00:00:00,116.148,116.186,116.132,116.168,821.619995951653
20170418,00:05:00,116.168,116.191,116.164,116.184,1028.13998961449
20170418,00:10:00,116.184,116.199,116.166,116.184,752.629994511604
20170418,00:15:00,116.183,116.188,116.148,116.15,799.619994282722
20170418,00:20:00,116.15,116.162,116.127,116.139,574.209995627403
20170418,00:25:00,116.139,116.147,116.116,116.12,596.269994974136
20170418,00:30:00,116.12,116.12,116.086,116.113,649.079995512962
20170418,00:35:00,116.111,116.139,116.108,116.137,621.829994797707
20170418,00:40:00,116.136,116.149,116.126,116.135,607.269994974136
20170418,00:45:00,116.135,116.155,116.13,116.15,538.169992923737
20170418,00:50:00,116.15,116.162,116.11,116.148,859.459993362427
20170418,00:55:00,116.16,116.162,116.093,116.104,831.979994416237
20170418,01:00:00,116.104,116.118,116.081,116.086,766.009998321533
20170418,01:05:00,116.085,116.096,116.064,116.091,837.489990949631
20170418,01:10:00,116.091,116.157,116.091,116.151,935.329992890358
20170418,01:15:00,116.152,116.163,116.124,116.163,725.969995260239
20170418,01:20:00,116.162,116.187,116.145,116.185,999.219993472099
20170418,01:25:00,116.185,116.204,116.173,116.188,947.329993605614
20170418,01:30:00,116.189,116.189,116.134,116.139,683.779997110367
20170418,01:35:00,116.139,116.15,116.115,116.148,851.059995651245
20170418,01:40:00,116.148,116.165,116.063,116.078,777.449995160103
20170418,01:45:00,116.076,116.106,116.061,116.083,1088.00999319553
20170418,01:50:00,116.082,116.115,116.081,116.095,720.319997191429
20170418,01:55:00,116.095,116.144,116.064,116.144,816.879994988441
20170418,02:00:00,116.144,116.151,116.112,116.119,1019.59999275208
20170418,02:05:00,116.121,116.138,116.035,116.038,1089.39999008179
20170418,02:10:00,116.037,116.055,116.015,116.043,866.339996576309
20170418,02:15:00,116.043,116.091,116.038,116.077,714.889992237091
20170418,02:20:00,116.074,116.083,116.038,116.083,677.699994206429
20170418,02:25:00,116.082,116.106,116.078,116.097,609.449993729591
20170418,02:30:00,116.097,116.1,116.036,116.06,601.939994812012
20170418,02:35:00,116.06,116.067,116.036,116.055,566.539995789528
20170418,02:40:00,116.056,116.074,116.043,116.06,682.939994215965
20170418,02:45:00,116.062,116.092,116.059,116.079,568.42999458313
20170418,02:50:00,116.079,116.093,116.07,116.088,587.809997081757
20170418,02:55:00,116.088,116.093,116.059,116.07,737.8899923563
20170418,03:00:00,116.067,116.082,116.051,116.077,650.55999481678
20170418,03:05:00,116.079,116.085,116.053,116.055,592.609995007515
20170418,03:10:00,116.054,116.056,116.041,116.045,544.379996061325
20170418,03:15:00,116.046,116.071,116.042,116.063,444.979997396469
20170418,03:20:00,116.063,116.065,116.047,116.054,378.459995865822
20170418,03:25:00,116.054,116.065,116.045,116.061,444.209995865822
20170418,03:30:00,116.061,116.068,116.023,116.041,543.259996891022
20170418,03:35:00,116.04,116.044,115.98,115.99,813.189994573593
20170418,03:40:00,115.99,115.994,115.966,115.974,530.819993853569
20170418,03:45:00,115.972,115.983,115.954,115.958,678.059991955757
20170418,03:50:00,115.958,116.001,115.958,115.98,524.439992904663
20170418,03:55:00,115.98,115.99,115.965,115.975,547.859997034073
20170418,04:00:00,115.973,115.997,115.958,115.996,642.789991378784
20170418,04:05:00,115.995,116.009,115.984,116.008,776.469992280006
20170418,04:10:00,116.008,116.03,116.001,116.03,572.289995908737
20170418,04:15:00,116.03,116.076,116.03,116.067,682.289997339249
20170418,04:20:00,116.067,116.097,116.067,116.096,615.949993014336
20170418,04:25:00,116.096,116.137,116.093,116.116,634.779996395111
20170418,04:30:00,116.115,116.116,116.088,116.097,708.459995031357
20170418,04:35:00,116.097,116.101,116.079,116.08,593.649991750717
20170418,04:40:00,116.079,116.086,116.056,116.07,499.449994921684
20170418,04:45:00,116.069,116.091,116.049,116.062,732.979996562004
20170418,04:50:00,116.062,116.077,116.062,116.075,312.87999856472
20170418,04:55:00,116.075,116.1,116.069,116.081,521.579996466637
20170418,05:00:00,116.08,116.109,116.077,116.093,670.879993677139
20170418,05:05:00,116.092,116.106,116.086,116.1,352.429997682571
20170418,05:10:00,116.1,116.1,116.067,116.088,439.989996790886
20170418,05:15:00,116.088,116.088,116.072,116.08,372.679997324944
20170418,05:20:00,116.08,116.112,116.076,116.112,430.029999494553
20170418,05:25:00,116.113,116.121,116.098,116.101,523.979997754097
20170418,05:30:00,116.101,116.115,116.092,116.112,583.789995670319
20170418,05:35:00,116.112,116.112,116.073,116.073,435.749999284744
20170418,05:40:00,116.076,116.101,116.071,116.082,737.539995193481
20170418,05:45:00,116.082,116.12,116.08,116.12,569.039996147156
20170418,05:50:00,116.12,116.134,116.108,116.123,749.159996986389
20170418,05:55:00,116.123,116.172,116.097,116.156,869.04999434948
20170418,06:00:00,116.155,116.165,116.093,116.113,941.879993915558
20170418,06:05:00,116.114,116.137,116.087,116.128,892.909997105598
20170418,06:10:00,116.128,116.135,116.095,116.122,785.709995388985
20170418,06:15:00,116.121,116.126,116.073,116.087,1003.71999239922
20170418,06:20:00,116.087,116.118,116.076,116.079,858.919995069504
20170418,06:25:00,116.079,116.1,116.066,116.085,956.399994373322
20170418,06:30:00,116.085,116.092,116.06,116.088,657.049998521805
20170418,06:35:00,116.09,116.142,116.084,116.109,819.609999775887
20170418,06:40:00,116.109,116.172,116.108,116.157,741.769997477531
20170418,06:45:00,116.156,116.186,116.155,116.177,659.089997768402
20170418,06:50:00,116.177,116.196,116.147,116.19,699.269996166229
20170418,06:55:00,116.19,116.218,116.173,116.175,745.379997491837
20170418,07:00:00,116.174,116.176,116.083,116.146,1073.02999794483
20170418,07:05:00,116.144,116.149,116.106,116.123,910.039996385574
20170418,07:10:00,116.125,116.136,116.095,116.095,888.029995799065
20170418,07:15:00,116.095,116.096,116.024,116.03,1019.63999509811
20170418,07:20:00,116.029,116.05,116.023,116.025,803.249997854233
20170418,07:25:00,116.024,116.024,115.977,115.998,826.639998197556
20170418,07:30:00,115.995,116.03,115.987,116.007,962.179995775223
20170418,07:35:00,116.008,116.029,115.943,115.956,850.719996213913
20170418,07:40:00,115.955,115.976,115.927,115.946,915.649998188019
20170418,07:45:00,115.946,115.947,115.901,115.926,919.559999346733
20170418,07:50:00,115.928,115.988,115.923,115.952,962.759995937347
20170418,07:55:00,115.952,115.952,115.9,115.938,891.719999074936
